"PLT_CN","STATE_NAME","INVYR","LAT","LON","ELEV","ELEV_M","PIAL_TOTAL","PIAL_AVG_DBH_CM","PIAL_STDEV_DBH_CM","PIAL_BA_M2HA","PIAL_QMD_CM","PIAL_TPH","PIAL_SDI","PIAL_CLASS1","PIAL_CLASS2","PIAL_CLASS3","PIAL_CLASS4","ABLA_TOTAL","ABLA_AVG_DBH_CM","ABLA_STDEV_DBH_CM","ABLA_BA_M2HA","ABLA_QMD_CM","ABLA_TPH","ABLA_SDI","ABLA_CLASS1","ABLA_CLASS2","ABLA_CLASS3","ABLA_CLASS4","PICO_TOTAL","PICO_AVG_DBH_CM","PICO_STDEV_DBH_CM","PICO_BA_M2HA","PICO_QMD_CM","PICO_TPH","PICO_SDI","PICO_CLASS1","PICO_CLASS2","PICO_CLASS3","PICO_CLASS4","PIEN_TOTAL","PIEN_AVG_DBH_CM","PIEN_STDEV_DBH_CM","PIEN_BA_M2HA","PIEN_QMD_CM","PIEN_TPH","PIEN_SDI","PIEN_CLASS1","PIEN_CLASS2","PIEN_CLASS3","PIEN_CLASS4","PIFL_TOTAL","PIFL_AVG_DBH_CM","PIFL_STDEV_DBH_CM","PIFL_BA_M2HA","PIFL_QMD_CM","PIFL_TPH","PIFL_SDI","PIFL_CLASS1","PIFL_CLASS2","PIFL_CLASS3","PIFL_CLASS4","PIPU_TOTAL","PIPU_AVG_DBH_CM","PIPU_STDEV_DBH_CM","PIPU_BA_M2HA","PIPU_QMD_CM","PIPU_TPH","PIPU_SDI","PIPU_CLASS1","PIPU_CLASS2","PIPU_CLASS3","PIPU_CLASS4","POTR_TOTAL","POTR_AVG_DBH_CM","POTR_STDEV_DBH_CM","POTR_BA_M2HA","POTR_QMD_CM","POTR_TPH","POTR_SDI","POTR_CLASS1","POTR_CLASS2","POTR_CLASS3","POTR_CLASS4","PSME_TOTAL","PSME_AVG_DBH_CM","PSME_STDEV_DBH_CM","PSME_BA_M2HA","PSME_QMD_CM","PSME_TPH","PSME_SDI","PSME_CLASS1","PSME_CLASS2","PSME_CLASS3","PSME_CLASS4","AWC100","AWC150","AWC250","BD_L1","BD_L10","BD_L11","BD_L2","BD_L3","BD_L4","BD_L5","BD_L6","BD_L7","BD_L8","BD_L9","CLAY_L1","CLAY_L10","CLAY_L11","CLAY_L2","CLAY_L3","CLAY_L4","CLAY_L5","CLAY_L6","CLAY_L7","CLAY_L8","CLAY_L9","PERM_L1","PERM_L10","PERM_L11","PERM_L2","PERM_L3","PERM_L4","PERM_L5","PERM_L6","PERM_L7","PERM_L8","PERM_L9","ROCKDEPTM","SAND_L1","SAND_L10","SAND_L11","SAND_L2","SAND_L3","SAND_L4","SAND_L5","SAND_L6","SAND_L7","SAND_L8","SAND_L9","SILT_L1","SILT_L10","SILT_L11","SILT_L2","SILT_L3","SILT_L4","SILT_L5","SILT_L6","SILT_L7","SILT_L8","SILT_L9","ROCKVOL_L1","ROCKVOL_L10","ROCKVOL_L11","ROCKVOL_L2","ROCKVOL_L3","ROCKVOL_L4","ROCKVOL_L5","ROCKVOL_L6","ROCKVOL_L7","ROCKVOL_L8","ROCKVOL_L9","TMIN_1_1950_1980","TMIN_2_1950_1980","TMIN_3_1950_1980","TMIN_4_1950_1980","TMIN_5_1950_1980","TMIN_6_1950_1980","TMIN_7_1950_1980","TMIN_8_1950_1980","TMIN_9_1950_1980","TMIN_10_1950_1980","TMIN_11_1950_1980","TMIN_12_1950_1980","TMAX_1_1950_1980","TMAX_2_1950_1980","TMAX_3_1950_1980","TMAX_4_1950_1980","TMAX_5_1950_1980","TMAX_6_1950_1980","TMAX_7_1950_1980","TMAX_8_1950_1980","TMAX_9_1950_1980","TMAX_10_1950_1980","TMAX_11_1950_1980","TMAX_12_1950_1980","PPT_1_1950_1980","PPT_2_1950_1980","PPT_3_1950_1980","PPT_4_1950_1980","PPT_5_1950_1980","PPT_6_1950_1980","PPT_7_1950_1980","PPT_8_1950_1980","PPT_9_1950_1980","PPT_10_1950_1980","PPT_11_1950_1980","PPT_12_1950_1980","AET_1_1950_1980","AET_2_1950_1980","AET_3_1950_1980","AET_4_1950_1980","AET_5_1950_1980","AET_6_1950_1980","AET_7_1950_1980","AET_8_1950_1980","AET_9_1950_1980","AET_10_1950_1980","AET_11_1950_1980","AET_12_1950_1980","PET_1_1950_1980","PET_2_1950_1980","PET_3_1950_1980","PET_4_1950_1980","PET_5_1950_1980","PET_6_1950_1980","PET_7_1950_1980","PET_8_1950_1980","PET_9_1950_1980","PET_10_1950_1980","PET_11_1950_1980","PET_12_1950_1980","PACK_1_1950_1980","PACK_2_1950_1980","PACK_3_1950_1980","PACK_4_1950_1980","PACK_5_1950_1980","PACK_6_1950_1980","PACK_7_1950_1980","PACK_8_1950_1980","PACK_9_1950_1980","PACK_10_1950_1980","PACK_11_1950_1980","PACK_12_1950_1980","SOILM_1_1950_1980","SOILM_2_1950_1980","SOILM_3_1950_1980","SOILM_4_1950_1980","SOILM_5_1950_1980","SOILM_6_1950_1980","SOILM_7_1950_1980","SOILM_8_1950_1980","SOILM_9_1950_1980","SOILM_10_1950_1980","SOILM_11_1950_1980","SOILM_12_1950_1980","VPD_1_1950_1980","VPD_2_1950_1980","VPD_3_1950_1980","VPD_4_1950_1980","VPD_5_1950_1980","VPD_6_1950_1980","VPD_7_1950_1980","VPD_8_1950_1980","VPD_9_1950_1980","VPD_10_1950_1980","VPD_11_1950_1980","VPD_12_1950_1980","TMIN_1_1980_2010","TMIN_2_1980_2010","TMIN_3_1980_2010","TMIN_4_1980_2010","TMIN_5_1980_2010","TMIN_6_1980_2010","TMIN_7_1980_2010","TMIN_8_1980_2010","TMIN_9_1980_2010","TMIN_10_1980_2010","TMIN_11_1980_2010","TMIN_12_1980_2010","TMAX_1_1980_2010","TMAX_2_1980_2010","TMAX_3_1980_2010","TMAX_4_1980_2010","TMAX_5_1980_2010","TMAX_6_1980_2010","TMAX_7_1980_2010","TMAX_8_1980_2010","TMAX_9_1980_2010","TMAX_10_1980_2010","TMAX_11_1980_2010","TMAX_12_1980_2010","PPT_1_1980_2010","PPT_2_1980_2010","PPT_3_1980_2010","PPT_4_1980_2010","PPT_5_1980_2010","PPT_6_1980_2010","PPT_7_1980_2010","PPT_8_1980_2010","PPT_9_1980_2010","PPT_10_1980_2010","PPT_11_1980_2010","PPT_12_1980_2010","AET_1_1980_2010","AET_2_1980_2010","AET_3_1980_2010","AET_4_1980_2010","AET_5_1980_2010","AET_6_1980_2010","AET_7_1980_2010","AET_8_1980_2010","AET_9_1980_2010","AET_10_1980_2010","AET_11_1980_2010","AET_12_1980_2010","PET_1_1980_2010","PET_2_1980_2010","PET_3_1980_2010","PET_4_1980_2010","PET_5_1980_2010","PET_6_1980_2010","PET_7_1980_2010","PET_8_1980_2010","PET_9_1980_2010","PET_10_1980_2010","PET_11_1980_2010","PET_12_1980_2010","PACK_1_1980_2010","PACK_2_1980_2010","PACK_3_1980_2010","PACK_4_1980_2010","PACK_5_1980_2010","PACK_6_1980_2010","PACK_7_1980_2010","PACK_8_1980_2010","PACK_9_1980_2010","PACK_10_1980_2010","PACK_11_1980_2010","PACK_12_1980_2010","SOILM_1_1980_2010","SOILM_2_1980_2010","SOILM_3_1980_2010","SOILM_4_1980_2010","SOILM_5_1980_2010","SOILM_6_1980_2010","SOILM_7_1980_2010","SOILM_8_1980_2010","SOILM_9_1980_2010","SOILM_10_1980_2010","SOILM_11_1980_2010","SOILM_12_1980_2010","VPD_1_1980_2010","VPD_2_1980_2010","VPD_3_1980_2010","VPD_4_1980_2010","VPD_5_1980_2010","VPD_6_1980_2010","VPD_7_1980_2010","VPD_8_1980_2010","VPD_9_1980_2010","VPD_10_1980_2010","VPD_11_1980_2010","VPD_12_1980_2010","ERGO_GEOG"
0,"Idaho",2006,44.511015,-111.998055,8638,2632.8624,1,22.098,0,0.570418087545331,22.098,14.8708925683,11.8922885061846,0,0,1,0,5,20.2184,18.137094056105,4.79575172305998,25.9219413470519,415.0985978771,428.873810613902,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,14,32.3124285714286,12.542789045223,20.8452275114462,34.4989469860003,378.564563474,618.814120448378,1,1,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,14,1.41999995708466,2.63000011444092,2.65000009536743,1.41999995708466,1.42999994754791,1.46000003814697,1.49000000953674,1.5,1.5,1.58000004291534,2.22000002861023,18,0,0,18,15,15,20,20,20,19,0,3.44000005722046,0.189999997615814,0,3.44000005722046,3.94000005722046,3.94000005722046,2.04999995231628,2,3.19000005722046,6.40999984741211,3.27999997138977,105,43,0,0,43,49,49,49,50,51,54,54,39,0,0,39,36,36,31,30,29,27,0,13,100,100,13,13,13,14,29,39,74,89,-13.8676662445068,-12.0743322372437,-11.4513311386108,-6.95633268356323,-2.06933331489563,2.07299995422363,6.18366670608521,5.91300058364868,1.32266652584076,-3.34633350372314,-9.16166687011719,-12.1130018234253,-6.12799978256226,-2.78500032424927,-0.56033331155777,3.56100034713745,9.27333354949951,14.5936679840088,20.4453353881836,18.7413330078125,13.7400016784668,6.33500051498413,-1.34266662597656,-4.91866636276245,123.872657775879,112.563987731934,114.712020874023,85.2236709594727,83.3936614990234,92.5183258056641,43.6016693115234,45.4289970397949,51.9669990539551,67.8953323364258,89.200325012207,117.685333251953,9.85845756530762,8.98120784759521,9.90917015075684,10.073169708252,33.7560234069824,46.7831916809082,61.6990356445312,52.6823272705078,32.8932876586914,20.3615398406982,12.5852022171021,10.7444524765015,16.2093830108643,16.6024856567383,20.9389095306396,23.1883945465088,33.7560234069824,46.7831916809082,64.8169708251953,56.2622604370117,35.7198715209961,21.7488784790039,16.3055782318115,15.601655960083,380.508270263672,493.072204589844,607.7841796875,690.2041015625,294.589874267578,0.422260314226151,0,0,0.926684558391571,45.4425849914551,134.642913818359,252.328277587891,80.3130950927734,71.331901550293,61.4227333068848,54.1534080505371,139.857482910156,140,118.785926818848,108.2978515625,114.637344360352,114.471504211426,101.886299133301,91.1418380737305,0.0956625863909721,0.127774432301521,0.171020463109016,0.247807323932648,0.423570215702057,0.565058052539825,0.906823515892029,0.868248164653778,0.59220165014267,0.331457048654556,0.143421545624733,0.0914579927921295,-12.3420000076294,-11.6426658630371,-8.92666625976562,-6.1026668548584,-1.56166660785675,2.44800019264221,6.87333202362061,6.43400001525879,2.1746666431427,-3.49833369255066,-8.91700172424316,-12.2699995040894,-4.50533390045166,-2.1486668586731,1.64066672325134,4.81733274459839,9.52600002288818,14.7236671447754,20.1713352203369,19.2510013580322,13.9373331069946,5.34899997711182,-1.567666888237,-5.34800004959106,108.899002075195,106.180015563965,112.012001037598,93.8073272705078,107.473350524902,80.7789993286133,52.0839996337891,40.7083282470703,48.9043350219727,73.1536636352539,97.6116714477539,122.949661254883,9.2478141784668,8.42490005493164,9.33729648590088,14.4618396759033,34.6130027770996,47.4861640930176,62.2947273254395,51.9659652709961,34.6133766174316,18.3139343261719,11.5483379364014,9.79960346221924,16.2093830108643,16.6024856567383,20.9398765563965,23.8348445892334,34.6130027770996,47.6216659545898,66.0054473876953,58.1710166931152,36.9648895263672,21.1583938598633,16.3165683746338,15.601655960083,383.048248291016,489.228240966797,601.179138183594,648.665344238281,265.663787841797,1.46979403495789,0,0,0.534278452396393,56.286994934082,153.729309082031,276.678924560547,75.3384246826172,66.9135284423828,57.6373443603516,74.8981552124023,140,138.963882446289,119.27156829834,104.869018554688,107.542335510254,104.305526733398,92.9265899658203,83.1269836425781,0.103167444467545,0.136017426848412,0.209655091166496,0.265816748142242,0.413558095693588,0.570226967334747,0.921783685684204,0.903282463550568,0.603710830211639,0.289418995380402,0.134317189455032,0.0876211896538734,31
0,"Montana",2006,45.287814,-111.140053,8271,2521.0008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,18.5629176470588,4.04756482406916,36.9400873432691,18.9939978408041,1434.3979358233,899.685732188846,1,57,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,12,1.41999995708466,2.58999991416931,2.65000009536743,1.41999995708466,1.50999999046326,1.57000005245209,1.46000003814697,1.69000005722046,1.75999999046326,1.98000001907349,1.99000000953674,18,0,0,18,20,23,25,25,25,22,21,3.1800000667572,0.360000014305115,0,3.1800000667572,3.1800000667572,3.1800000667572,2.73000001907349,2.20000004768372,2.1800000667572,2.04999995231628,2.1800000667572,112,43,0,0,43,42,40,39,39,39,41,41,39,0,0,39,38,37,36,36,36,37,37,7,95,100,7,7,9,9,11,14,15,16,-14.2996673583984,-12.221001625061,-11.5850009918213,-6.9123330116272,-2.3273332118988,1.6616667509079,5.29333305358887,4.91933345794678,0.413666635751724,-3.57100009918213,-9.45566654205322,-12.1763353347778,-3.80600023269653,-0.316666603088379,1.67633318901062,7.09166574478149,12.7590007781982,17.6919994354248,23.5209999084473,22.6426658630371,16.6359996795654,10.6293325424194,1.87500011920929,-2.10766696929932,71.4289932250977,71.0766677856445,97.2490158081055,91.7459869384766,101.36531829834,91.5636672973633,43.4920043945312,47.2613258361816,62.4526634216309,60.373664855957,70.3629913330078,81.8610000610352,9.86833763122559,8.80722904205322,9.47174644470215,16.1948490142822,36.3737030029297,49.192569732666,62.837703704834,53.7928886413574,35.525089263916,22.9907341003418,13.128246307373,10.8239755630493,15.4615869522095,15.9134578704834,20.1522235870361,23.3578624725342,36.3737030029297,49.4611015319824,67.2105255126953,59.5581703186035,36.7424087524414,23.7818851470947,15.5980472564697,14.8566064834595,242.388946533203,313.465606689453,410.714569091797,443.444244384766,84.5983428955078,0,0,0,1.06332039833069,18.0479526519775,88.1909866333008,170.051971435547,65.3887329101562,56.5814895629883,47.1097450256348,63.1900749206543,110,108.202598571777,87.2535095214844,79.0024261474609,91.0355911254883,98.583984375,85.6756744384766,74.8517303466797,0.119039632380009,0.161069929599762,0.178006067872047,0.285277724266052,0.424789845943451,0.590177416801453,0.960176587104797,0.923896551132202,0.630649030208588,0.4051733314991,0.191300362348557,0.130814000964165,-13.0246667861938,-12.6976680755615,-9.82133293151855,-6.36966705322266,-1.88999974727631,1.78733360767365,5.4603328704834,4.86200046539307,0.91566675901413,-4.11633348464966,-9.57233238220215,-13.2646675109863,-1.97666656970978,0.090999998152256,3.66733384132385,8.40666580200195,13.3160009384155,17.9360008239746,23.4933300018311,23.1503314971924,17.1716690063477,9.8013334274292,1.69000005722046,-2.59299969673157,63.4069976806641,71.2309875488281,97.1296539306641,104.811996459961,112.279998779297,93.9470062255859,51.3956718444824,49.4076652526855,52.3813247680664,62.5603294372559,75.5413360595703,82.2036666870117,9.29903221130371,8.29913711547852,9.80391407012939,20.438549041748,37.5694236755371,49.8964729309082,63.054313659668,53.9943046569824,36.103271484375,22.1406745910645,12.4244251251221,10.1562032699585,15.4615869522095,15.9134578704834,20.1960411071777,24.6073360443115,37.5694236755371,50.0474281311035,67.7294006347656,60.4062576293945,37.9860382080078,22.7463874816895,15.6413974761963,14.8566064834595,242.832183837891,314.063171386719,409.029083251953,393.860870361328,64.9395446777344,0,0,0,0.276239812374115,24.5542049407959,99.3710403442383,181.574737548828,61.6164360046387,53.3172874450684,45.6771965026855,84.2988204956055,110,108.913162231445,89.0648040771484,80.3946533203125,82.1073989868164,92.0899887084961,80.390022277832,70.2338180541992,0.137083798646927,0.163241967558861,0.207441493868828,0.309168070554733,0.432394325733185,0.593660950660706,0.959673166275024,0.930900633335114,0.65368664264679,0.36523774266243,0.185583755373955,0.126891180872917,32
0,"Montana",2006,45.474566,-111.138694,8600,2621.28,10,12.9794,5.80377494394812,3.66027386250715,14.098944910879,659.8251282364,256.516467447179,3,7,0,0,26,21.8146923076923,8.08736220912223,19.7528038223473,23.2114332736129,897.7594093292,776.879199502002,2,10,11,3,2,23.749,1.61644610179245,1.32072624973338,23.7764894380983,29.7417851366,26.7501379915234,0,0,2,0,6,25.273,18.431196325795,6.46074411773995,30.3614123628442,89.2253554098,118.811077300785,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,12,1.41999995708466,2.58999991416931,2.65000009536743,1.41999995708466,1.50999999046326,1.57000005245209,1.46000003814697,1.69000005722046,1.75999999046326,1.98000001907349,1.99000000953674,18,0,0,18,20,23,25,25,25,22,21,3.1800000667572,0.360000014305115,0,3.1800000667572,3.1800000667572,3.1800000667572,2.73000001907349,2.20000004768372,2.1800000667572,2.04999995231628,2.1800000667572,112,43,0,0,43,42,40,39,39,39,41,41,39,0,0,39,38,37,36,36,36,37,37,7,95,100,7,7,9,9,11,14,15,16,-13.756667137146,-11.6710004806519,-11.0589990615845,-6.81300067901611,-1.7113333940506,2.40499997138977,5.83333349227905,5.0120005607605,1.30833303928375,-2.91133332252502,-8.88899898529053,-11.5086669921875,-5.51999950408936,-2.1453332901001,-0.598333358764648,4.84499979019165,10.1836652755737,14.763334274292,20.7836666107178,19.6246681213379,13.2350006103516,7.41566705703735,-0.255999982357025,-3.77099990844727,85.5480041503906,76.800666809082,101.841011047363,111.353340148926,114.974662780762,100.137992858887,41.5076675415039,48.6380043029785,66.7909927368164,69.7693328857422,67.786003112793,83.5966644287109,9.89089298248291,8.81510257720947,9.46002864837646,12.391149520874,34.8139572143555,47.118782043457,60.5695915222168,50.9085273742676,33.7155380249023,21.5287799835205,13.1368188858032,10.8738031387329,15.7300729751587,16.2087383270264,20.5462627410889,23.2397384643555,34.8139572143555,47.118782043457,64.1674957275391,55.5560417175293,34.5767059326172,22.331563949585,15.8550357818604,15.1083364486694,275.913024902344,352.713684082031,454.554718017578,535.715637207031,188.468338012695,0.227997556328773,0,0,3.69947266578674,37.9980010986328,105.78401184082,189.380676269531,64.3391342163086,55.5240249633789,46.0640106201172,51.060791015625,110,110,89.4434509277344,84.0490798950195,93.933349609375,97.8675765991211,84.7307510375977,73.8569488525391,0.0886512771248817,0.142289385199547,0.150871679186821,0.253816157579422,0.378494471311569,0.50730174779892,0.868061780929565,0.804048955440521,0.560818076133728,0.347936689853668,0.170695409178734,0.121917083859444,-11.8629999160767,-11.7870016098022,-9.10566711425781,-6.12533140182495,-1.3066668510437,2.32399964332581,6.12266731262207,5.13333320617676,1.80299973487854,-3.38866686820984,-8.8430004119873,-12.4289989471436,-3.27666711807251,-1.31166648864746,1.99599993228912,6.20966625213623,10.8036651611328,15.0203342437744,20.775333404541,20.1113338470459,13.8313341140747,6.71233320236206,-0.211666658520699,-4.01233339309692,75.6626663208008,72.6866683959961,99.797004699707,119.295684814453,124.079002380371,103.786994934082,48.5550003051758,52.0790023803711,54.3170013427734,71.501335144043,70.8143310546875,84.068000793457,9.23729133605957,8.23259162902832,9.24134635925293,16.7958717346191,35.999698638916,47.3653678894043,60.6031761169434,51.5548133850098,34.6458282470703,20.4989624023438,12.3312826156616,10.1354417800903,15.7300729751587,16.2087383270264,20.5615577697754,24.0234813690186,35.999698638916,47.4055442810059,64.9856338500977,56.6455574035645,35.825740814209,21.5378284454346,15.8888187408447,15.1083364486694,272.243103027344,344.929748535156,443.852172851562,491.407836914062,143.358413696289,0.357866913080215,0,0,1.20273554325104,44.6450996398926,115.070365905762,199.13835144043,60.0875282287598,51.8549346923828,43.4881248474121,66.4357528686523,110,109.483642578125,89.4086227416992,83.749267578125,87.6910705566406,90.9195251464844,78.9773101806641,68.8418807983398,0.11016521602869,0.147112086415291,0.185589641332626,0.27294710278511,0.379333794116974,0.490547925233841,0.857457518577576,0.813144266605377,0.57908821105957,0.309429347515106,0.162962168455124,0.112723350524902,22
0,"Montana",2006,45.830833,-110.933846,8300,2529.84,0,0,0,0,0,0,0,0,0,0,0,6,16.6793333333333,9.5169250215953,3.43547663997898,18.8062944781794,429.9694904454,265.421569401291,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,7,15.8931428571429,10.5002272265663,3.02896159145276,18.6305147540265,444.8403830137,270.493592695028,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.32,0,0.482319429289222,20.32,14.8708925683,10.3943291519377,0,1,0,0,5,6,6,1.98000001907349,2.63000011444092,2.65000009536743,1.98000001907349,1.99000000953674,2.05999994277954,2.07999992370605,2.15000009536743,2.16000008583069,2.16000008583069,2.16000008583069,17,0,0,19,23,33,33,33,0,0,0,1.87000000476837,0.0599999986588955,0,1.87000000476837,1.87000000476837,1.87000000476837,1.62999999523163,1.61000001430511,1.4099999666214,1.32000005245209,1.29999995231628,72,31,0,0,30,30,33,33,33,0,0,0,51,0,0,51,47,34,34,34,0,0,0,11,94,100,11,11,11,11,25,25,30,30,-12.1150007247925,-10.0863351821899,-9.73699951171875,-5.66266679763794,-1.08000004291534,3.11700010299683,7.01399993896484,7.0023341178894,2.29433345794678,-1.810666680336,-7.07966613769531,-9.83733463287354,-4.78066682815552,-1.65666663646698,0.250333309173584,4.82433319091797,10.0766658782959,14.4943332672119,19.9836654663086,19.2553310394287,12.5873327255249,7.14666652679443,0.489000052213669,-2.95499968528748,86.1493377685547,76.9346694946289,107.664009094238,97.7263259887695,128.83235168457,121.671340942383,50.5009994506836,68.2470016479492,86.1193313598633,94.0476760864258,101.567008972168,85.2013397216797,7.72520303726196,6.28472423553467,6.06928396224976,10.3398923873901,31.9734420776367,43.1681251525879,54.4118423461914,49.3063812255859,31.0227890014648,20.2888603210449,12.4391832351685,9.24615287780762,14.0979595184326,14.5607995986938,18.4931297302246,21.1786308288574,31.9734420776367,43.1681251525879,58.6172370910645,52.7213821411133,31.4806232452393,20.6397933959961,14.2859945297241,13.5295314788818,313.685913085938,390.620574951172,498.284576416016,552.278625488281,169.930236816406,0.176309019327164,0,0,4.31464242935181,41.525089263916,141.603759765625,226.805099487305,29.1664924621582,22.8817577362061,16.8124771118164,25.9511241912842,60,60,45.8550491333008,45.4265518188477,55.7343826293945,57.1307945251465,45.8010101318359,36.5548439025879,0.0630179792642593,0.122367963194847,0.13552650809288,0.2310741096735,0.336367636919022,0.456307530403137,0.778642237186432,0.802451014518738,0.482434958219528,0.309787958860397,0.162913426756859,0.116578750312328,-10.4956674575806,-10.4693336486816,-7.88300037384033,-4.98733377456665,-0.712666690349579,3.14733338356018,7.47499990463257,7.11599922180176,2.73733305931091,-2.47733283042908,-7.15466737747192,-10.9526672363281,-2.47566652297974,-1.06933343410492,2.51566672325134,6.3820013999939,10.8463335037231,14.8380002975464,20.1186637878418,19.7476673126221,13.4280004501343,6.58899974822998,0.618666708469391,-3.1406672000885,82.7026596069336,78.6623382568359,106.199340820312,123.868667602539,152.18701171875,129.759338378906,56.8966674804688,64.5233306884766,72.3466644287109,100.949989318848,105.338996887207,86.4943389892578,7.75351285934448,6.30775547027588,7.441575050354,16.7569847106934,33.1800193786621,43.6703605651855,54.9884567260742,48.2776260375977,32.1253547668457,19.3416175842285,12.1600933074951,9.22847080230713,14.0979595184326,14.5607995986938,18.615442276001,22.219331741333,33.1800193786621,43.6703605651855,59.937557220459,53.7354583740234,32.8335456848145,19.8226070404053,14.3368701934814,13.5295314788818,317.652770996094,396.315002441406,494.300689697266,497.442199707031,121.715400695801,0.000433995854109526,0,0,1.14368188381195,52.4819412231445,154.560089111328,241.054428100586,29.2733764648438,22.9656143188477,20.5261898040771,42.494743347168,60,60,45.2085227966309,44.7960395812988,50.575870513916,56.3365745544434,45.7134246826172,36.484935760498,0.0868932530283928,0.128506764769554,0.166975229978561,0.254883140325546,0.347402691841125,0.446530729532242,0.7923304438591,0.81076568365097,0.50462794303894,0.275313377380371,0.165536850690842,0.114600472152233,11
